Start_Date,Data Value,Date,year,month,Disease,Count
01/01/2015,21.41,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.41,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.41,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.66,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.66,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.66,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.66,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.66,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.66,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.93,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.93,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.93,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.56,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.56,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.56,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.45,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.45,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.45,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.03,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.03,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.03,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.72,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.72,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.72,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,12.9,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,12.9,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,12.9,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.91,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.91,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.91,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.16,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.16,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.16,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.91,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.91,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.91,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.63,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.63,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.63,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,22.9,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,22.9,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,22.9,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,2.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,2.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,2.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,14.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,14.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,14.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,23.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,23.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,23.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.2,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.2,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.2,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,6.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,6.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,6.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.95,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.95,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.95,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.72,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.72,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.72,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.22,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.22,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.22,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.36,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.36,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.36,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.08,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.08,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.08,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.49,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.49,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.49,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.71,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.71,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.71,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,20.91,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,20.91,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,20.91,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,2.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,2.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,2.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,1.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,1.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,1.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.76,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.76,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.76,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.84,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.84,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.84,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,20.83,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,20.83,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,20.83,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.69,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.69,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.69,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,17.82,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,17.82,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,17.82,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.59,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.59,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.59,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.13,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.13,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.13,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.62,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.62,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.62,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.85,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.85,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.85,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.49,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.49,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.49,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.99,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.99,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.99,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.52,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.52,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.52,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.13,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.13,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.13,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.45,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.45,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.45,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.45,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.45,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.45,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.67,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.67,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.67,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.87,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.87,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.87,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.14,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.14,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.14,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,22.99,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,22.99,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,22.99,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.14,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.14,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.14,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.69,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.69,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.69,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,27.25,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,27.25,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,27.25,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,11.21,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,11.21,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,11.21,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,17.83,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,17.83,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,17.83,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,22.44,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,22.44,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,22.44,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.37,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.37,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.37,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.49,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.49,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.49,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,26.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,26.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,26.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,34.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,34.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,34.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,107.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,107.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,107.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,16.52,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,16.52,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,16.52,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.29,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.29,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.29,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.97,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.97,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.97,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.89,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.89,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.89,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.13,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.13,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.13,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.98,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.98,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.98,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,24.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,24.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,24.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.93,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.93,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.93,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.57,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.57,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.57,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.61,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.61,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.61,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,26.31,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,26.31,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,26.31,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,32.91,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,32.91,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,32.91,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.59,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.59,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.59,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.87,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.87,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.87,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.13,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.13,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.13,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,11.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,11.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,11.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,17.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,17.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,17.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,37.7,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,37.7,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,37.7,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.74,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.74,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.74,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.1,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.1,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.1,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,62.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,62.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,62.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,44.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,44.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,44.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,27.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,27.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,27.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,0.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,0.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,0.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,3.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,3.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,3.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,11.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,11.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,11.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,23.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,23.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,23.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,38.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,38.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,38.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,153.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,153.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,153.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,7.72,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,7.72,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,7.72,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,17.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,17.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,17.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,93.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,93.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,93.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,188.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,188.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,188.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,43.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,43.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,43.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,108.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,108.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,108.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,15.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,15.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,15.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.89,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.89,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.89,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,47.3,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,47.3,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,47.3,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,17.9,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,17.9,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,17.9,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.35,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.35,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.35,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,18.51,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,18.51,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,18.51,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,10.5,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,10.5,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,10.5,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,19.6,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,19.6,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,19.6,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.17,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,9.17,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,9.17,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,67.0,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,67.0,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,67.0,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,21.4,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,21.4,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,21.4,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,64.1,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,64.1,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,64.1,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,25.8,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,25.8,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,25.8,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.74,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.74,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.74,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,8.1,2015-01-01,2015,1,influenza_and_pneumonia,10005
01/01/2015,8.1,2015-01-01,2015,1,chronic_lower_respiratory,16769
01/01/2015,8.1,2015-01-01,2015,1,other_diseases_of_respiratory,3797
01/01/2015,9.24,2015-01-01,2015,1,influenza_and_pneumonia,10005
